Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used,	Num Nodes
598637,	1920,	0,	1199,	660,	0,	10,	45,	
600646,	1919,	0,	1200,	659,	0,	10,	45,	
602653,	1919,	0,	1199,	661,	0,	10,	45,	
604661,	1918,	0,	1200,	659,	0,	10,	45,	
606670,	1920,	0,	1200,	661,	0,	10,	45,	
608678,	1920,	0,	1200,	660,	0,	10,	45,	
610687,	1920,	0,	1200,	659,	0,	10,	45,	
612696,	1920,	0,	1199,	661,	0,	10,	45,	
614704,	1920,	0,	1200,	660,	0,	10,	45,	
616713,	1920,	0,	1200,	660,	0,	10,	45,	
618721,	1916,	0,	1200,	660,	0,	10,	45,	
620729,	1918,	0,	1200,	659,	0,	10,	45,	
622738,	1919,	0,	1200,	661,	0,	10,	45,	
624747,	1920,	0,	1200,	659,	0,	10,	45,	
626756,	1920,	0,	1200,	661,	0,	10,	45,	
628764,	1919,	0,	1199,	660,	0,	10,	45,	
630773,	1920,	0,	1200,	659,	0,	10,	45,	
632782,	1919,	0,	1200,	660,	0,	10,	45,	
634789,	1920,	0,	1198,	661,	0,	10,	45,	
636797,	1919,	0,	1200,	660,	0,	10,	45,	
638805,	1919,	0,	1200,	660,	0,	10,	45,	
640814,	1920,	0,	1200,	660,	0,	10,	45,	
642823,	1919,	0,	1200,	660,	0,	10,	45,	
644831,	1920,	0,	1199,	659,	0,	10,	45,	
646840,	1919,	0,	1198,	661,	0,	10,	45,	
648849,	1919,	0,	1199,	659,	0,	10,	45,	
650858,	1918,	0,	1200,	660,	0,	10,	45,	
652866,	1920,	0,	1200,	660,	0,	10,	45,	
654875,	1918,	0,	1200,	661,	0,	10,	45,	
656882,	1920,	0,	1200,	659,	0,	10,	45,	
658887,	1920,	0,	1200,	660,	0,	10,	45,	
660896,	1918,	0,	1200,	660,	0,	10,	45,	
662905,	1920,	0,	1200,	661,	0,	10,	45,	
664913,	1919,	0,	1200,	659,	0,	10,	45,	
666922,	1920,	0,	1198,	661,	0,	10,	45,	
668929,	1920,	0,	1199,	659,	0,	10,	45,	
670937,	1919,	0,	1200,	660,	0,	10,	45,	
672945,	1919,	0,	1199,	660,	0,	10,	45,	
674954,	1920,	0,	1200,	661,	0,	10,	45,	
676963,	1920,	0,	1200,	660,	0,	10,	45,	
678972,	1920,	0,	1200,	660,	0,	10,	45,	
680981,	1918,	0,	1199,	660,	0,	10,	45,	
682989,	1918,	0,	1200,	659,	0,	10,	45,	
684998,	1920,	0,	1199,	661,	0,	10,	45,	
687006,	1919,	0,	1197,	660,	0,	10,	45,	
689014,	1920,	0,	1197,	660,	0,	10,	45,	
691023,	1920,	0,	1200,	659,	0,	10,	45,	
693032,	1919,	0,	1200,	661,	0,	10,	45,	
695040,	1919,	0,	1200,	660,	0,	10,	45,	
697049,	1920,	0,	1199,	659,	0,	10,	45,	
699058,	1920,	0,	1200,	660,	0,	10,	45,	
701064,	1918,	0,	1199,	660,	0,	10,	45,	
703073,	1920,	0,	1200,	660,	0,	10,	45,	
705082,	1919,	0,	1199,	661,	0,	10,	45,	
707091,	1919,	0,	1200,	659,	0,	10,	45,	
709099,	1920,	0,	1200,	660,	0,	10,	45,	
711108,	1920,	0,	1199,	660,	0,	10,	45,	
713117,	1919,	0,	1200,	660,	0,	10,	45,	
715126,	1920,	0,	1200,	660,	0,	10,	45,	
717134,	1920,	0,	1200,	661,	0,	10,	45,	
719142,	1920,	0,	1200,	660,	0,	10,	45,	
721151,	1920,	0,	1199,	660,	0,	10,	45,	
723160,	1920,	0,	1199,	660,	0,	10,	45,	
725168,	1919,	0,	1200,	659,	0,	10,	45,	
727176,	1919,	0,	1199,	661,	0,	10,	45,	
729185,	1918,	0,	1200,	660,	0,	10,	45,	
731194,	1919,	0,	1199,	660,	0,	10,	45,	
733201,	1920,	0,	1199,	660,	0,	10,	45,	
735208,	1919,	0,	1199,	659,	0,	10,	45,	
737217,	1918,	0,	1198,	661,	0,	10,	45,	
739224,	1918,	0,	1199,	659,	0,	10,	45,	
741233,	1920,	0,	1199,	660,	0,	10,	45,	
743242,	1920,	0,	1200,	660,	0,	10,	45,	
745250,	1919,	0,	1200,	660,	0,	10,	45,	
747259,	1919,	0,	1199,	660,	0,	10,	45,	
749268,	1920,	0,	1200,	661,	0,	10,	45,	
751276,	1920,	0,	1200,	660,	0,	10,	45,	
753284,	1920,	0,	1200,	659,	0,	10,	45,	
755292,	1920,	0,	1199,	660,	0,	10,	45,	
757301,	1919,	0,	1200,	660,	0,	10,	45,	
759310,	1920,	0,	1200,	661,	0,	10,	45,	
761319,	1919,	0,	1199,	659,	0,	10,	45,	
763327,	1919,	0,	1200,	661,	0,	10,	45,	
765336,	1920,	0,	1198,	660,	0,	10,	45,	
767343,	1919,	0,	1200,	660,	0,	10,	45,	
769350,	1920,	0,	1200,	659,	0,	10,	45,	
771359,	1920,	0,	1200,	660,	0,	10,	45,	
773368,	1920,	0,	1200,	660,	0,	10,	45,	
775376,	1920,	0,	1198,	661,	0,	10,	45,	
777385,	1920,	0,	1199,	659,	0,	10,	45,	
779394,	1920,	0,	1199,	660,	0,	10,	45,	
781403,	1920,	0,	1199,	661,	0,	10,	45,	
783411,	1920,	0,	1197,	660,	0,	10,	45,	
785419,	1918,	0,	1198,	660,	0,	10,	45,	
787428,	1919,	0,	1199,	660,	0,	10,	45,	
789437,	1920,	0,	1200,	660,	0,	10,	45,	
791446,	1920,	0,	1199,	659,	0,	10,	45,	
793454,	1919,	0,	1200,	661,	0,	10,	45,	
795463,	1919,	0,	1200,	660,	0,	10,	45,	
797472,	1920,	0,	1200,	659,	0,	10,	45,	
799479,	1918,	0,	1199,	660,	0,	10,	45,	
Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used,	Num Nodes
47,	128,	24,	0,	7,	0,	0,	0,	
2055,	7674,	1439,	0,	420,	0,	0,	0,	
4064,	7673,	1441,	0,	420,	0,	0,	0,	
6071,	7673,	1440,	0,	419,	0,	0,	0,	
8079,	7672,	1440,	0,	421,	0,	0,	0,	
10088,	7673,	1440,	0,	420,	0,	0,	0,	
12097,	7675,	1440,	0,	420,	0,	0,	0,	
14105,	7670,	1439,	0,	420,	0,	0,	0,	
16114,	7675,	1441,	0,	420,	0,	0,	0,	
18122,	7672,	1440,	0,	419,	0,	0,	0,	
20131,	7639,	1433,	7,	421,	0,	1,	7,	
22139,	7074,	1320,	120,	420,	0,	1,	7,	
24148,	7076,	1319,	120,	420,	0,	1,	7,	
26156,	7076,	1321,	120,	420,	0,	1,	7,	
28165,	7074,	1320,	120,	420,	0,	1,	7,	
30173,	7071,	1320,	120,	420,	0,	1,	7,	
32182,	7073,	1319,	120,	420,	0,	1,	7,	
34188,	7071,	1320,	120,	420,	0,	1,	7,	
36197,	7067,	1321,	120,	420,	0,	1,	7,	
38205,	7073,	1320,	120,	420,	0,	1,	7,	
40214,	6951,	1290,	150,	420,	0,	2,	13,	
42222,	5877,	1019,	420,	420,	0,	2,	13,	
44230,	5876,	1021,	420,	420,	0,	2,	13,	
46239,	5873,	1019,	420,	420,	0,	2,	13,	
48248,	5879,	1021,	420,	420,	0,	2,	13,	
50256,	5876,	1020,	420,	420,	0,	2,	13,	
52265,	5876,	1019,	420,	420,	0,	2,	13,	
54273,	5878,	1021,	420,	420,	0,	2,	13,	
56282,	5877,	1020,	420,	420,	0,	2,	13,	
58290,	5875,	1020,	420,	420,	0,	2,	13,	
60292,	5703,	991,	425,	413,	0,	4,	17,	
62292,	5155,	900,	540,	420,	0,	4,	17,	
64301,	5160,	899,	540,	420,	0,	4,	17,	
66308,	5151,	901,	540,	419,	0,	4,	17,	
68317,	5158,	900,	540,	421,	0,	4,	17,	
70325,	5152,	899,	539,	420,	0,	4,	17,	
72333,	5151,	901,	540,	420,	0,	4,	17,	
74342,	5153,	900,	540,	420,	0,	4,	17,	
76351,	5155,	900,	540,	420,	0,	4,	17,	
78359,	5154,	900,	540,	420,	0,	4,	17,	
80368,	5132,	892,	548,	419,	0,	5,	18,	
82377,	4976,	840,	600,	421,	0,	5,	18,	
84386,	4979,	840,	600,	420,	0,	5,	18,	
86394,	4974,	840,	600,	420,	0,	5,	18,	
88403,	4976,	840,	600,	420,	0,	5,	18,	
90411,	4975,	839,	600,	420,	0,	5,	18,	
92420,	4978,	840,	600,	420,	0,	5,	18,	
94429,	4976,	840,	600,	420,	0,	5,	18,	
96437,	4977,	841,	600,	419,	0,	5,	18,	
98445,	4979,	840,	599,	421,	0,	5,	18,	
100452,	4915,	830,	610,	420,	0,	6,	21,	
102460,	4619,	780,	660,	420,	0,	6,	21,	
104469,	4616,	779,	660,	420,	0,	6,	21,	
106478,	4617,	780,	660,	420,	0,	6,	21,	
108486,	4618,	780,	660,	420,	0,	6,	21,	
110495,	4617,	780,	660,	420,	0,	6,	21,	
112503,	4615,	781,	660,	420,	0,	6,	21,	
114510,	4616,	780,	660,	420,	0,	6,	21,	
116519,	4618,	780,	660,	420,	0,	6,	21,	
118528,	4619,	780,	660,	419,	0,	6,	21,	
120536,	4547,	768,	672,	420,	0,	7,	26,	
122545,	4256,	720,	720,	421,	0,	7,	26,	
124554,	4259,	720,	719,	420,	0,	7,	26,	
126563,	4260,	720,	720,	419,	0,	7,	26,	
128571,	4255,	719,	720,	421,	0,	7,	26,	
130580,	4255,	720,	720,	420,	0,	7,	26,	
132587,	4254,	721,	720,	420,	0,	7,	26,	
134596,	4255,	719,	720,	420,	0,	7,	26,	
136604,	4257,	721,	720,	420,	0,	7,	26,	
138613,	4258,	720,	720,	420,	0,	7,	26,	
140621,	4076,	677,	761,	420,	0,	9,	29,	
142629,	3477,	541,	900,	419,	0,	9,	29,	
144638,	3478,	540,	900,	420,	0,	9,	29,	
146647,	3477,	539,	900,	421,	0,	9,	29,	
148655,	3478,	540,	900,	420,	0,	9,	29,	
150664,	3479,	541,	900,	419,	0,	9,	29,	
152672,	3480,	540,	900,	420,	0,	9,	29,	
154681,	3479,	540,	900,	421,	0,	9,	29,	
156690,	3476,	540,	900,	420,	0,	9,	29,	
158699,	3480,	540,	900,	420,	0,	9,	29,	
160707,	3381,	524,	916,	420,	0,	10,	31,	
162715,	3119,	480,	960,	419,	0,	10,	31,	
164722,	3117,	480,	960,	420,	0,	10,	31,	
166730,	3119,	480,	960,	420,	0,	10,	31,	
168739,	3117,	480,	960,	421,	0,	10,	31,	
170748,	3120,	480,	960,	420,	0,	10,	31,	
172756,	3119,	480,	960,	420,	0,	10,	31,	
174765,	3118,	480,	960,	419,	0,	10,	31,	
176773,	3115,	480,	960,	421,	0,	10,	31,	
178782,	3114,	480,	960,	420,	0,	10,	31,	
180790,	2988,	387,	1052,	419,	0,	10,	33,	
182799,	2699,	180,	1258,	420,	0,	10,	33,	
184807,	2697,	180,	1259,	421,	0,	10,	33,	
186816,	2700,	180,	1259,	420,	0,	10,	33,	
188824,	2699,	180,	1260,	420,	0,	10,	33,	
190832,	2699,	180,	1258,	419,	0,	10,	33,	
192840,	2699,	180,	1260,	421,	0,	10,	33,	
194849,	2698,	180,	1259,	419,	0,	10,	33,	
196857,	2697,	180,	1259,	421,	0,	10,	33,	
198864,	2696,	180,	1260,	420,	0,	10,	33,	
200872,	2699,	180,	1260,	420,	0,	10,	33,	
202881,	2700,	180,	1260,	420,	0,	10,	33,	
204889,	2699,	180,	1259,	419,	0,	10,	33,	
206898,	2698,	180,	1259,	421,	0,	10,	33,	
208907,	2697,	180,	1258,	419,	0,	10,	33,	
210915,	2696,	180,	1260,	421,	0,	10,	33,	
212924,	2696,	180,	1260,	419,	0,	10,	33,	
214932,	2699,	179,	1260,	421,	0,	10,	33,	
216941,	2699,	181,	1260,	420,	0,	10,	33,	
218950,	2697,	180,	1260,	420,	0,	10,	33,	
220959,	2700,	180,	1258,	420,	0,	10,	33,	
222967,	2698,	180,	1257,	420,	0,	10,	33,	
224975,	2700,	180,	1260,	420,	0,	10,	33,	
226984,	2698,	180,	1260,	420,	0,	10,	33,	
228992,	2700,	180,	1260,	420,	0,	10,	33,	
230999,	2699,	180,	1259,	420,	0,	10,	33,	
233008,	2700,	180,	1260,	420,	0,	10,	33,	
235016,	2697,	180,	1260,	419,	0,	10,	33,	
237024,	2699,	180,	1260,	420,	0,	10,	33,	
239033,	2700,	180,	1259,	420,	0,	10,	33,	
241042,	3062,	106,	1332,	421,	0,	10,	35,	
243050,	3598,	0,	1440,	419,	0,	10,	35,	
245059,	3599,	0,	1440,	420,	0,	10,	35,	
247068,	3599,	0,	1439,	421,	0,	10,	35,	
249077,	3597,	0,	1440,	420,	0,	10,	35,	
251085,	3599,	0,	1440,	420,	0,	10,	35,	
253093,	3595,	0,	1440,	419,	0,	10,	35,	
255102,	3598,	0,	1440,	420,	0,	10,	35,	
257110,	3599,	0,	1440,	420,	0,	10,	35,	
259119,	3598,	0,	1439,	420,	0,	10,	35,	
261127,	3596,	0,	1438,	421,	0,	10,	35,	
263133,	3596,	0,	1440,	419,	0,	10,	35,	
265142,	3595,	0,	1440,	420,	0,	10,	35,	
267151,	3598,	0,	1440,	421,	0,	10,	35,	
269159,	3598,	0,	1440,	419,	0,	10,	35,	
271167,	3598,	0,	1440,	421,	0,	10,	35,	
273175,	3600,	0,	1439,	420,	0,	10,	35,	
275184,	3599,	0,	1440,	419,	0,	10,	35,	
277193,	3599,	0,	1440,	420,	0,	10,	35,	
279201,	3593,	0,	1438,	420,	0,	10,	35,	
281210,	3598,	0,	1439,	420,	0,	10,	35,	
283218,	3599,	0,	1439,	421,	0,	10,	35,	
285226,	3598,	0,	1439,	420,	0,	10,	35,	
287235,	3598,	0,	1439,	419,	0,	10,	35,	
289243,	3595,	0,	1440,	420,	0,	10,	35,	
291252,	3599,	0,	1439,	421,	0,	10,	35,	
293261,	3598,	0,	1440,	420,	0,	10,	35,	
295268,	3594,	0,	1439,	420,	0,	10,	35,	
297275,	3597,	0,	1440,	420,	0,	10,	35,	
299284,	3593,	0,	1440,	420,	0,	10,	35,	
301293,	3599,	0,	1440,	419,	0,	10,	37,	
303301,	3596,	0,	1440,	420,	0,	10,	37,	
305310,	3599,	0,	1439,	420,	0,	10,	37,	
307317,	3598,	0,	1439,	421,	0,	10,	37,	
309326,	3594,	0,	1439,	419,	0,	10,	37,	
311334,	3596,	0,	1440,	420,	0,	10,	37,	
313342,	3597,	0,	1440,	421,	0,	10,	37,	
315351,	3597,	0,	1439,	420,	0,	10,	37,	
317359,	3595,	0,	1440,	420,	0,	10,	37,	
319368,	3597,	0,	1439,	419,	0,	10,	37,	
321376,	3597,	0,	1440,	420,	0,	10,	37,	
323385,	3596,	0,	1440,	421,	0,	10,	37,	
325393,	3598,	0,	1439,	419,	0,	10,	37,	
327402,	3600,	0,	1439,	421,	0,	10,	37,	
329411,	3597,	0,	1440,	420,	0,	10,	37,	
331419,	3600,	0,	1440,	420,	0,	10,	37,	
333428,	3598,	0,	1440,	420,	0,	10,	37,	
335437,	3597,	0,	1439,	419,	0,	10,	37,	
337445,	3599,	0,	1440,	421,	0,	10,	37,	
339454,	3599,	0,	1439,	420,	0,	10,	37,	
341461,	3596,	0,	1440,	420,	0,	10,	37,	
343470,	3597,	0,	1440,	419,	0,	10,	37,	
345479,	3598,	0,	1440,	421,	0,	10,	37,	
347486,	3600,	0,	1440,	419,	0,	10,	37,	
349495,	3597,	0,	1439,	420,	0,	10,	37,	
351504,	3597,	0,	1440,	420,	0,	10,	37,	
353512,	3597,	0,	1440,	420,	0,	10,	37,	
355521,	3599,	0,	1440,	420,	0,	10,	37,	
357530,	3598,	0,	1439,	421,	0,	10,	37,	
359538,	3594,	0,	1440,	419,	0,	10,	37,	
361547,	3599,	0,	1440,	420,	0,	10,	37,	
363556,	3599,	0,	1439,	420,	0,	10,	37,	
365565,	3599,	0,	1439,	421,	0,	10,	37,	
367573,	3599,	0,	1440,	419,	0,	10,	37,	
369582,	3599,	0,	1440,	421,	0,	10,	37,	
371591,	3595,	0,	1440,	419,	0,	10,	37,	
373598,	3597,	0,	1440,	421,	0,	10,	37,	
375607,	3600,	0,	1439,	420,	0,	10,	37,	
377615,	3597,	0,	1440,	420,	0,	10,	37,	
379623,	3598,	0,	1440,	419,	0,	10,	37,	
381632,	3598,	0,	1440,	421,	0,	10,	37,	
383641,	3599,	0,	1440,	420,	0,	10,	37,	
385649,	3599,	0,	1439,	419,	0,	10,	37,	
387657,	3593,	0,	1438,	421,	0,	10,	37,	
389666,	3599,	0,	1440,	420,	0,	10,	37,	
391675,	3597,	0,	1439,	419,	0,	10,	37,	
393684,	3597,	0,	1440,	421,	0,	10,	37,	
395692,	3599,	0,	1440,	420,	0,	10,	37,	
397701,	3599,	0,	1440,	420,	0,	10,	37,	
399710,	3600,	0,	1438,	419,	0,	10,	37,	
401718,	3595,	0,	1440,	420,	0,	10,	37,	
403726,	3597,	0,	1440,	420,	0,	10,	37,	
405734,	3597,	0,	1439,	421,	0,	10,	37,	
407742,	3598,	0,	1439,	420,	0,	10,	37,	
409751,	3597,	0,	1439,	419,	0,	10,	37,	
411760,	3596,	0,	1439,	421,	0,	10,	37,	
413768,	3597,	0,	1438,	419,	0,	10,	37,	
415777,	3600,	0,	1440,	421,	0,	10,	37,	
417786,	3599,	0,	1440,	420,	0,	10,	37,	
419795,	3599,	0,	1439,	419,	0,	10,	37,	
421803,	3597,	0,	1440,	420,	0,	10,	37,	
423811,	3594,	0,	1439,	420,	0,	10,	37,	
425820,	3596,	0,	1440,	421,	0,	10,	37,	
427828,	3595,	0,	1440,	420,	0,	10,	37,	
429837,	3597,	0,	1439,	419,	0,	10,	37,	
431845,	3596,	0,	1439,	420,	0,	10,	37,	
433854,	3596,	0,	1440,	421,	0,	10,	37,	
435863,	3600,	0,	1439,	420,	0,	10,	37,	
437870,	3599,	0,	1439,	420,	0,	10,	37,	
439878,	3596,	0,	1439,	420,	0,	10,	37,	
441887,	3597,	0,	1440,	420,	0,	10,	37,	
443896,	3598,	0,	1440,	420,	0,	10,	37,	
445904,	3597,	0,	1440,	420,	0,	10,	37,	
447912,	3597,	0,	1440,	420,	0,	10,	37,	
449919,	3598,	0,	1440,	420,	0,	10,	37,	
451925,	3600,	0,	1439,	420,	0,	10,	37,	
453934,	3599,	0,	1438,	419,	0,	10,	37,	
455940,	3599,	0,	1440,	420,	0,	10,	37,	
457948,	3597,	0,	1440,	421,	0,	10,	37,	
459956,	3600,	0,	1440,	419,	0,	10,	37,	
461964,	3600,	0,	1437,	421,	0,	10,	37,	
463973,	3595,	0,	1439,	420,	0,	10,	37,	
465982,	3598,	0,	1440,	419,	0,	10,	37,	
467991,	3598,	0,	1440,	420,	0,	10,	37,	
469998,	3596,	0,	1440,	420,	0,	10,	37,	
472005,	3592,	0,	1440,	420,	0,	10,	37,	
474014,	3597,	0,	1440,	421,	0,	10,	37,	
476022,	3595,	0,	1440,	419,	0,	10,	37,	
478030,	3595,	0,	1439,	420,	0,	10,	37,	
480039,	3597,	0,	1440,	421,	0,	10,	37,	
482047,	3598,	0,	1439,	419,	0,	10,	37,	
484055,	3598,	0,	1439,	421,	0,	10,	37,	
486064,	3597,	0,	1440,	420,	0,	10,	37,	
488073,	3598,	0,	1440,	420,	0,	10,	37,	
490082,	3595,	0,	1440,	420,	0,	10,	37,	
492090,	3595,	0,	1438,	420,	0,	10,	37,	
494099,	3599,	0,	1440,	420,	0,	10,	37,	
496107,	3598,	0,	1440,	419,	0,	10,	37,	
498116,	3598,	0,	1440,	421,	0,	10,	37,	
500125,	3598,	0,	1440,	419,	0,	10,	37,	
502133,	3598,	0,	1440,	421,	0,	10,	37,	
504140,	3596,	0,	1440,	419,	0,	10,	37,	
506149,	3598,	0,	1439,	420,	0,	10,	37,	
508158,	3595,	0,	1438,	420,	0,	10,	37,	
510167,	3599,	0,	1436,	420,	0,	10,	37,	
512175,	3598,	0,	1439,	420,	0,	10,	37,	
514184,	3599,	0,	1439,	421,	0,	10,	37,	
516193,	3599,	0,	1438,	420,	0,	10,	37,	
518201,	3595,	0,	1438,	420,	0,	10,	37,	
520209,	3598,	0,	1440,	419,	0,	10,	37,	
522217,	3591,	0,	1440,	420,	0,	10,	37,	
524226,	3597,	0,	1440,	421,	0,	10,	37,	
526234,	3599,	0,	1439,	420,	0,	10,	37,	
528243,	3596,	0,	1440,	420,	0,	10,	37,	
530252,	3599,	0,	1439,	419,	0,	10,	37,	
532261,	3596,	0,	1438,	420,	0,	10,	37,	
534269,	3598,	0,	1439,	421,	0,	10,	37,	
536275,	3596,	0,	1440,	420,	0,	10,	37,	
538284,	3597,	0,	1438,	420,	0,	10,	37,	
540293,	3597,	0,	1439,	420,	0,	10,	37,	
542301,	3597,	0,	1439,	420,	0,	10,	37,	
544310,	3598,	0,	1440,	420,	0,	10,	37,	
546316,	3596,	0,	1440,	419,	0,	10,	37,	
548325,	3596,	0,	1440,	421,	0,	10,	37,	
550334,	3598,	0,	1440,	420,	0,	10,	37,	
552342,	3599,	0,	1439,	420,	0,	10,	37,	
554351,	3596,	0,	1440,	420,	0,	10,	37,	
556359,	3597,	0,	1439,	419,	0,	10,	37,	
558368,	3596,	0,	1440,	420,	0,	10,	37,	
560377,	3598,	0,	1440,	420,	0,	10,	37,	
562385,	3599,	0,	1440,	420,	0,	10,	37,	
564394,	3598,	0,	1440,	420,	0,	10,	37,	
566402,	3595,	0,	1439,	421,	0,	10,	37,	
568411,	3598,	0,	1439,	419,	0,	10,	37,	
570419,	3599,	0,	1440,	420,	0,	10,	37,	
572428,	3598,	0,	1440,	421,	0,	10,	37,	
574437,	3597,	0,	1438,	420,	0,	10,	37,	
576446,	3598,	0,	1440,	420,	0,	10,	37,	
578454,	3597,	0,	1439,	420,	0,	10,	37,	
580462,	3598,	0,	1440,	420,	0,	10,	37,	
582470,	3548,	0,	1427,	414,	0,	10,	37,	
584478,	3598,	0,	1438,	420,	0,	10,	37,	
586487,	3598,	0,	1440,	420,	0,	10,	37,	
588495,	3595,	0,	1438,	419,	0,	10,	37,	
590504,	3599,	0,	1440,	421,	0,	10,	37,	
592512,	3598,	0,	1440,	420,	0,	10,	37,	
594521,	3598,	0,	1440,	420,	0,	10,	37,	
596528,	3598,	0,	1439,	420,	0,	10,	37,	
598536,	3598,	0,	1440,	420,	0,	10,	37,	
600544,	3565,	0,	1428,	414,	0,	10,	37,	
602553,	3634,	0,	1451,	426,	0,	10,	37,	
604560,	3599,	0,	1439,	419,	0,	10,	37,	
606568,	3598,	0,	1438,	421,	0,	10,	37,	
608577,	3595,	0,	1440,	419,	0,	10,	37,	
610585,	3596,	0,	1440,	420,	0,	10,	37,	
612592,	3599,	0,	1440,	420,	0,	10,	37,	
614600,	3596,	0,	1440,	420,	0,	10,	37,	
616609,	3597,	0,	1439,	420,	0,	10,	37,	
618618,	3595,	0,	1440,	421,	0,	10,	37,	
620626,	3598,	0,	1439,	420,	0,	10,	37,	
622634,	3600,	0,	1439,	420,	0,	10,	37,	
624643,	3597,	0,	1440,	419,	0,	10,	37,	
626651,	3596,	0,	1440,	420,	0,	10,	37,	
628660,	3599,	0,	1440,	421,	0,	10,	37,	
630668,	3598,	0,	1439,	419,	0,	10,	37,	
632677,	3600,	0,	1439,	421,	0,	10,	37,	
634684,	3599,	0,	1440,	420,	0,	10,	37,	
636693,	3600,	0,	1438,	420,	0,	10,	37,	
638701,	3596,	0,	1439,	420,	0,	10,	37,	
640710,	3600,	0,	1439,	420,	0,	10,	37,	
642718,	3598,	0,	1439,	420,	0,	10,	37,	
644725,	3598,	0,	1439,	420,	0,	10,	37,	
646733,	3599,	0,	1440,	420,	0,	10,	37,	
648741,	3596,	0,	1440,	420,	0,	10,	37,	
650748,	3596,	0,	1440,	419,	0,	10,	37,	
652757,	3598,	0,	1438,	421,	0,	10,	37,	
654766,	3597,	0,	1439,	420,	0,	10,	37,	
656774,	3600,	0,	1440,	420,	0,	10,	37,	
658782,	3597,	0,	1438,	420,	0,	10,	37,	
660790,	3592,	0,	1439,	419,	0,	10,	37,	
662799,	3597,	0,	1440,	421,	0,	10,	37,	
664807,	3595,	0,	1439,	420,	0,	10,	37,	
666815,	3597,	0,	1440,	420,	0,	10,	37,	
668824,	3597,	0,	1439,	420,	0,	10,	37,	
670832,	3600,	0,	1440,	420,	0,	10,	37,	
672840,	3596,	0,	1440,	420,	0,	10,	37,	
674848,	3599,	0,	1440,	420,	0,	10,	37,	
676856,	3600,	0,	1440,	420,	0,	10,	37,	
678863,	3592,	0,	1440,	419,	0,	10,	37,	
680870,	3598,	0,	1440,	421,	0,	10,	37,	
682879,	3595,	0,	1440,	419,	0,	10,	37,	
684887,	3599,	0,	1440,	420,	0,	10,	37,	
686896,	3597,	0,	1439,	421,	0,	10,	37,	
688904,	3592,	0,	1439,	419,	0,	10,	37,	
690912,	3597,	0,	1438,	420,	0,	10,	37,	
692921,	3598,	0,	1440,	421,	0,	10,	37,	
694929,	3597,	0,	1439,	420,	0,	10,	37,	
696937,	3598,	0,	1439,	420,	0,	10,	37,	
698945,	3599,	0,	1440,	419,	0,	10,	37,	
700954,	3598,	0,	1440,	420,	0,	10,	37,	
702962,	3597,	0,	1440,	421,	0,	10,	37,	
704970,	3596,	0,	1440,	419,	0,	10,	37,	
706977,	3599,	0,	1440,	421,	0,	10,	37,	
708986,	3595,	0,	1440,	420,	0,	10,	37,	
710994,	3599,	0,	1440,	419,	0,	10,	37,	
713002,	3596,	0,	1440,	421,	0,	10,	37,	
715011,	3595,	0,	1438,	420,	0,	10,	37,	
717019,	3598,	0,	1440,	420,	0,	10,	37,	
719028,	3596,	0,	1440,	420,	0,	10,	37,	
721036,	3600,	0,	1440,	419,	0,	10,	37,	
723044,	3596,	0,	1438,	420,	0,	10,	37,	
725053,	3596,	0,	1439,	421,	0,	10,	37,	
727061,	3599,	0,	1439,	419,	0,	10,	37,	
729070,	3598,	0,	1440,	420,	0,	10,	37,	
731077,	3599,	0,	1440,	421,	0,	10,	37,	
733085,	3596,	0,	1440,	419,	0,	10,	37,	
735091,	3597,	0,	1439,	420,	0,	10,	37,	
737100,	3599,	0,	1440,	420,	0,	10,	37,	
739108,	3598,	0,	1440,	421,	0,	10,	37,	
741116,	3594,	0,	1440,	420,	0,	10,	37,	
743124,	3594,	0,	1439,	420,	0,	10,	37,	
745132,	3599,	0,	1440,	420,	0,	10,	37,	
747140,	3599,	0,	1438,	420,	0,	10,	37,	
749149,	3597,	0,	1439,	420,	0,	10,	37,	
751157,	3599,	0,	1440,	419,	0,	10,	37,	
753166,	3596,	0,	1440,	421,	0,	10,	37,	
755174,	3599,	0,	1439,	419,	0,	10,	37,	
757181,	3599,	0,	1439,	421,	0,	10,	37,	
759190,	3597,	0,	1440,	420,	0,	10,	37,	
761198,	3600,	0,	1439,	419,	0,	10,	37,	
763206,	3596,	0,	1437,	421,	0,	10,	37,	
765214,	3536,	0,	1416,	413,	0,	10,	37,	
767221,	3595,	0,	1440,	420,	0,	10,	37,	
769229,	3597,	0,	1439,	419,	0,	10,	37,	
771238,	3596,	0,	1439,	421,	0,	10,	37,	
773247,	3598,	0,	1440,	419,	0,	10,	37,	
775255,	3599,	0,	1438,	421,	0,	10,	37,	
777263,	3599,	0,	1440,	420,	0,	10,	37,	
779272,	3598,	0,	1439,	419,	0,	10,	37,	
781279,	3599,	0,	1440,	421,	0,	10,	37,	
783287,	3597,	0,	1440,	420,	0,	10,	37,	
785296,	3598,	0,	1440,	420,	0,	10,	37,	
787302,	3596,	0,	1439,	420,	0,	10,	37,	
789310,	3596,	0,	1439,	419,	0,	10,	37,	
791318,	3600,	0,	1440,	421,	0,	10,	37,	
