Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
28193,	1380,	240,	0,	1620,	0,	0,	
30201,	1380,	240,	0,	1621,	0,	0,	
32209,	1380,	240,	0,	1619,	0,	0,	
34217,	1380,	239,	0,	1621,	0,	0,	
36225,	1380,	241,	0,	1619,	0,	0,	
38233,	1379,	240,	0,	1621,	0,	0,	
40242,	1380,	240,	0,	1620,	0,	0,	
42249,	1380,	240,	0,	1619,	0,	0,	
44257,	1380,	240,	0,	1620,	0,	0,	
46265,	1380,	240,	0,	1620,	0,	0,	
48273,	1380,	239,	0,	1621,	0,	0,	
50282,	1380,	241,	0,	1620,	0,	0,	
52290,	1380,	240,	0,	1620,	0,	0,	
54298,	1380,	240,	0,	1619,	0,	0,	
56306,	1380,	240,	0,	1620,	0,	0,	
58313,	1379,	240,	0,	1621,	0,	0,	
60322,	1380,	240,	0,	1619,	0,	0,	
62330,	1369,	238,	0,	1606,	0,	0,	
64338,	1380,	240,	0,	1619,	0,	0,	
66346,	1380,	240,	0,	1620,	0,	0,	
68352,	1380,	240,	0,	1620,	0,	0,	
70359,	1380,	240,	0,	1621,	0,	0,	
72365,	1380,	240,	0,	1620,	0,	0,	
74370,	1380,	239,	0,	1620,	0,	0,	
76382,	1242,	217,	0,	1458,	0,	0,	
78389,	1380,	240,	0,	1619,	0,	0,	
80396,	1380,	240,	0,	1621,	0,	0,	
82405,	1379,	240,	0,	1620,	0,	0,	
84413,	1380,	240,	0,	1619,	0,	0,	
86421,	1380,	240,	0,	1621,	0,	0,	
88429,	1380,	239,	0,	1620,	0,	0,	
90436,	1380,	241,	0,	1619,	0,	0,	
92445,	1380,	240,	0,	1621,	0,	0,	
94452,	1380,	240,	0,	1620,	0,	0,	
96459,	1380,	240,	0,	1620,	0,	0,	
98468,	1368,	238,	0,	1607,	0,	0,	
100476,	1302,	226,	13,	1621,	0,	1,	
102482,	1020,	181,	60,	1620,	0,	1,	
104490,	1020,	180,	60,	1620,	0,	1,	
106498,	1020,	180,	60,	1620,	0,	1,	
108507,	1020,	180,	60,	1620,	0,	1,	
110515,	1020,	180,	60,	1620,	0,	1,	
112523,	1019,	180,	60,	1620,	0,	1,	
114530,	1020,	180,	60,	1620,	0,	1,	
116537,	1020,	180,	60,	1620,	0,	1,	
118545,	1020,	180,	60,	1620,	0,	1,	
120554,	1020,	180,	60,	1620,	0,	1,	
122562,	1020,	180,	60,	1619,	0,	1,	
124570,	1020,	180,	60,	1620,	0,	1,	
126578,	1020,	180,	60,	1621,	0,	1,	
128586,	1020,	180,	60,	1620,	0,	1,	
130594,	1020,	180,	60,	1619,	0,	1,	
132602,	1020,	180,	60,	1620,	0,	1,	
134610,	1020,	180,	60,	1621,	0,	1,	
136615,	1020,	180,	60,	1620,	0,	1,	
138622,	1020,	180,	60,	1620,	0,	1,	
140629,	1020,	180,	60,	1620,	0,	1,	
142637,	1019,	180,	60,	1620,	0,	1,	
144646,	1020,	180,	60,	1620,	0,	1,	
146655,	1009,	178,	60,	1604,	0,	1,	
148663,	1020,	180,	60,	1620,	0,	1,	
150671,	1020,	180,	60,	1621,	0,	1,	
152678,	1020,	180,	60,	1620,	0,	1,	
154686,	1020,	180,	60,	1620,	0,	1,	
156695,	1020,	180,	60,	1619,	0,	1,	
158703,	1019,	180,	60,	1620,	0,	1,	
160711,	1020,	180,	60,	1620,	0,	1,	
162719,	1019,	180,	60,	1620,	0,	1,	
164728,	1020,	180,	60,	1621,	0,	1,	
166736,	1020,	180,	60,	1619,	0,	1,	
168743,	1020,	180,	60,	1621,	0,	1,	
170752,	1020,	179,	60,	1620,	0,	1,	
172759,	1020,	181,	60,	1620,	0,	1,	
174768,	1020,	180,	60,	1620,	0,	1,	
176776,	1020,	180,	60,	1620,	0,	1,	
178784,	1019,	180,	60,	1620,	0,	1,	
180793,	1020,	180,	60,	1620,	0,	1,	
182801,	1020,	180,	60,	1620,	0,	1,	
184809,	1019,	180,	60,	1620,	0,	1,	
186818,	1020,	180,	60,	1619,	0,	1,	
188826,	1020,	180,	60,	1621,	0,	1,	
190835,	1020,	180,	60,	1619,	0,	1,	
192843,	1020,	180,	60,	1620,	0,	1,	
