Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
518354,	0.6198135118745824,	0,	46685,	0,	45911,	89,	
520378,	0.6213209494191122,	0,	46583,	0,	46413,	89,	
522396,	0.6223074267769186,	0,	46612,	0,	46286,	89,	
524416,	0.6240178001669939,	0,	46840,	0,	46678,	89,	
526438,	0.6243131561289506,	0,	46781,	0,	46391,	89,	
528457,	0.6253542007813038,	0,	46919,	0,	46585,	89,	
530476,	0.6235438359124811,	0,	46874,	0,	46544,	89,	
532497,	0.6250158157156007,	0,	47026,	0,	46831,	89,	
534519,	0.62504772513555,	0,	47014,	0,	46790,	89,	
536539,	0.6260169927114146,	0,	46946,	0,	46757,	89,	
538557,	0.626060498430798,	0,	46906,	0,	46701,	89,	
540580,	0.6270330762806937,	0,	47216,	0,	46990,	89,	
542598,	0.6263695342878718,	0,	47183,	0,	46868,	89,	
544622,	0.6273586573991026,	0,	47217,	0,	46855,	89,	
546640,	0.6266263448820137,	0,	47111,	0,	46925,	89,	
548660,	0.6267905766740323,	0,	47188,	0,	47023,	89,	
550681,	0.6273092743025538,	0,	47090,	0,	46898,	89,	
552701,	0.6316427377705651,	0,	46930,	0,	46957,	89,	
554720,	0.6433800425408113,	0,	45749,	0,	46465,	89,	
556741,	0.6424741032683807,	0,	45331,	0,	46279,	89,	
558762,	0.6451604198164028,	0,	44468,	0,	45907,	89,	
560782,	0.639543970824926,	0,	45362,	0,	46308,	89,	
562801,	0.6481295970072287,	0,	44272,	0,	45792,	89,	
564824,	0.6453634882442323,	0,	44798,	0,	46052,	89,	
566842,	0.6462111912540652,	0,	44422,	0,	45801,	89,	
568864,	0.6461728051088722,	0,	44290,	0,	45671,	89,	
570885,	0.6515292997147559,	0,	43447,	0,	45234,	89,	
572906,	0.6472266998275606,	0,	44462,	0,	45618,	89,	
574924,	0.6475011595797651,	0,	44003,	0,	45323,	89,	
576946,	0.6449048868248972,	0,	44436,	0,	45666,	89,	
578963,	0.6503711671668032,	0,	43898,	0,	45208,	89,	
580986,	0.6488881389500036,	0,	44211,	0,	45506,	89,	
583096,	0.6494271413078919,	0,	46096,	0,	47840,	89,	
585110,	0.6460501375567241,	0,	44269,	0,	45619,	89,	
587130,	0.645419429813153,	0,	44712,	0,	46080,	89,	
589150,	0.6434285553355933,	0,	44740,	0,	45950,	89,	
591168,	0.644261524020422,	0,	44499,	0,	45844,	89,	
593189,	0.6394195330370813,	0,	45216,	0,	46231,	89,	
595210,	0.6430064451997762,	0,	44928,	0,	46212,	89,	
597231,	0.6384553651060392,	0,	45892,	0,	46482,	89,	
599252,	0.6445370008571489,	0,	45068,	0,	46244,	89,	
601272,	0.6457222875198148,	0,	44897,	0,	46121,	89,	
603289,	0.6400349205577034,	0,	45635,	0,	46415,	89,	
605314,	0.6389512040882748,	0,	45811,	0,	46511,	89,	
607333,	0.643636301671653,	0,	45187,	0,	46215,	89,	
609352,	0.6494404159634598,	0,	44777,	0,	45894,	89,	
611630,	0.6502710559913818,	0,	50888,	0,	51851,	89,	
613660,	0.650961307985109,	0,	44932,	0,	46007,	89,	
615678,	0.6440873413202706,	0,	45632,	0,	46390,	89,	
617711,	0.644159094157256,	0,	45975,	0,	46769,	89,	
619730,	0.6469153512204339,	0,	45145,	0,	46166,	89,	
621751,	0.6474107449435306,	0,	45112,	0,	46106,	89,	
623768,	0.655376708151218,	0,	44022,	0,	45630,	89,	
625794,	0.6855044268299825,	0,	40468,	0,	43623,	89,	
628124,	0.6797811355074681,	0,	46818,	0,	50285,	89,	
630255,	0.6622560736827429,	0,	44969,	0,	46863,	89,	
632401,	0.6551238722068746,	0,	45599,	0,	46796,	89,	
634420,	0.6480427438519125,	0,	43457,	0,	44363,	89,	
636452,	0.6487653825217072,	0,	43703,	0,	44643,	89,	
638485,	0.6470329900645791,	0,	43514,	0,	44847,	89,	
640561,	0.6407189498800154,	0,	45335,	0,	46431,	89,	
642578,	0.6359165201570383,	0,	44542,	0,	45396,	89,	
644861,	0.6277762036450422,	0,	53398,	0,	53209,	89,	
646989,	0.629041279263982,	0,	49364,	0,	49261,	89,	
649129,	0.6284444789016472,	0,	49788,	0,	49740,	89,	
651236,	0.6282867725017957,	0,	48602,	0,	48665,	89,	
653348,	0.6285788909732294,	0,	48931,	0,	48793,	89,	
655475,	0.627397131033653,	0,	48545,	0,	48440,	89,	
657618,	0.6279782410388223,	0,	49188,	0,	49169,	89,	
659751,	0.6293916409033464,	0,	47959,	0,	48164,	89,	
661863,	0.6291680159789234,	0,	47833,	0,	48045,	89,	
663993,	0.6288467757237884,	0,	48643,	0,	48838,	89,	
666120,	0.6295572292169602,	0,	48685,	0,	48854,	89,	
668143,	0.6298739026968095,	0,	46522,	0,	46559,	89,	
670165,	0.6310832359667646,	0,	45986,	0,	46353,	89,	
672191,	0.6299714410952018,	0,	46791,	0,	47001,	89,	
674205,	0.6311333886423695,	0,	46201,	0,	46358,	89,	
676237,	0.6313708225379538,	0,	46814,	0,	47006,	89,	
678255,	0.6349454635938603,	0,	45774,	0,	46327,	89,	
680279,	0.636853025818005,	0,	45684,	0,	46135,	89,	
682295,	0.6383813772155007,	0,	45277,	0,	46089,	89,	
684319,	0.6415109739945644,	0,	44841,	0,	45691,	89,	
686661,	0.6396631435564024,	0,	52623,	0,	53506,	89,	
688780,	0.6415519895216769,	0,	47290,	0,	48061,	89,	
690803,	0.6445545764042511,	0,	44938,	0,	45869,	89,	
692823,	0.6454187180848451,	0,	44585,	0,	45878,	89,	
695168,	0.6455508701403876,	0,	51652,	0,	53388,	89,	
697269,	0.6431474398331963,	0,	46728,	0,	48191,	89,	
699410,	0.642888295916339,	0,	47943,	0,	49236,	89,	
701434,	0.6445795122181706,	0,	44868,	0,	46246,	89,	
703460,	0.643963456809057,	0,	45383,	0,	46676,	89,	
705475,	0.6425408388663362,	0,	44959,	0,	45956,	89,	
707791,	0.6430525986886885,	0,	51495,	0,	52694,	89,	
709996,	0.6490280100356222,	0,	48001,	0,	49586,	89,	
712097,	0.6504134413553675,	0,	45940,	0,	47541,	89,	
714219,	0.6468404843799977,	0,	47177,	0,	48506,	89,	
716340,	0.6475849108457892,	0,	46502,	0,	48094,	89,	
718359,	0.6468361524800377,	0,	44410,	0,	45866,	89,	
720378,	0.6474949660632086,	0,	44493,	0,	45932,	89,	
722736,	0.6513553683500478,	0,	51531,	0,	53466,	89,	
724856,	0.6488087423070513,	0,	46385,	0,	47965,	89,	
726883,	0.6489771523989317,	0,	44490,	0,	46268,	89,	
728911,	0.6428474954873595,	0,	45090,	0,	46376,	89,	
730932,	0.6452319357113233,	0,	45114,	0,	46342,	89,	
732953,	0.6451675798361368,	0,	45134,	0,	46389,	89,	
735377,	0.6470051897431974,	0,	53862,	0,	55618,	89,	
737396,	0.6422172025867832,	0,	45550,	0,	46494,	89,	
739415,	0.6469659889551269,	0,	45058,	0,	46327,	89,	
741437,	0.6406187140818334,	0,	45762,	0,	46581,	89,	
743845,	0.643602408926172,	0,	53951,	0,	55288,	89,	
745865,	0.6456717842167085,	0,	44789,	0,	46056,	89,	
747895,	0.6446959119059223,	0,	45485,	0,	46572,	89,	
749918,	0.6499494341850007,	0,	44625,	0,	46005,	89,	
751939,	0.6464994245729617,	0,	45123,	0,	46297,	89,	
754438,	0.6410168895911615,	0,	56401,	0,	57559,	89,	
756561,	0.6407781900244398,	0,	47795,	0,	48653,	89,	
